date,balance,equity,daily_hwm,open_trades,trading_halted
2024-12-31,617121.1522086095,609050.797216059,617121.1522086095,2,False
2025-01-01,617121.1522086095,609641.980329821,617121.1522086095,2,False
2025-01-02,617121.1522086095,614814.2502008942,617121.1522086095,5,False
2025-01-03,617121.1522086095,625324.7140288476,617121.1522086095,8,False
2025-01-05,617121.1522086095,627122.40257232,625324.7140288476,8,False
2025-01-06,625392.6298886095,637293.0296830996,627122.40257232,8,False
2025-01-07,641551.9060886095,630883.3622081609,637293.0296830996,6,False
2025-01-08,641551.9060886095,628099.4516449174,641551.9060886095,6,False
2025-01-09,641551.9060886095,623858.6500565704,641551.9060886095,6,False
2025-01-10,628018.8260886095,616796.7658863993,641551.9060886095,5,False
2025-01-12,628018.8260886095,616680.8850239774,628018.8260886095,5,False
2025-01-13,607819.1860886095,610274.2971711752,628018.8260886095,2,False
2025-01-14,607819.1860886095,610228.423711598,610274.2971711752,3,False
2025-01-15,607819.1860886095,609195.6816626693,610228.423711598,5,False
2025-01-16,601708.6060886096,604256.3646060821,609195.6816626693,4,False
2025-01-17,601708.6060886096,608746.1722864422,604256.3646060821,5,False
2025-01-19,606035.5863686096,602095.7302563514,608746.1722864422,5,False
2025-01-20,600019.4863686096,606299.8527538036,606035.5863686096,4,False
2025-01-21,600019.4863686096,608163.5700676768,606299.8527538036,4,False
2025-01-22,600019.4863686096,609412.0115504377,608163.5700676768,4,False
2025-01-23,600019.4863686096,612061.1146048979,609412.0115504377,4,False
2025-01-24,608321.3427286096,614598.1710003782,612061.1146048979,3,False
2025-01-26,608321.3427286096,610101.8956500705,614598.1710003782,3,False
2025-01-27,592307.8961286095,591231.4029606755,610101.8956500705,1,False
2025-01-28,592307.8961286095,589693.8305643565,592307.8961286095,1,False
2025-01-29,592307.8961286095,590247.3449710291,592307.8961286095,1,False
2025-01-30,593539.2794286095,593418.8698449307,592307.8961286095,1,False
2025-01-31,593539.2794286095,594379.9072301406,593539.2794286095,1,False
2025-02-02,587582.3394286096,590362.6307826069,594379.9072301406,1,False
2025-02-03,595936.4246486096,599009.367751855,590362.6307826069,1,False
2025-02-04,595936.4246486096,597265.1664288345,599009.367751855,1,False
2025-02-05,595936.4246486096,596694.2197159049,597265.1664288345,1,False
2025-02-06,595936.4246486096,596661.0307325922,596694.2197159049,1,False
2025-02-07,595936.4246486096,596406.5818605283,596661.0307325922,1,False
2025-02-09,597160.9556486096,597160.9556486096,596406.5818605283,0,False
2025-02-10,597160.9556486096,597160.9556486096,597160.9556486096,0,False
2025-02-11,597160.9556486096,597160.9556486096,597160.9556486096,0,False
2025-02-12,597160.9556486096,597178.4708496126,597160.9556486096,1,False
2025-02-13,597160.9556486096,596584.370300909,597178.4708496126,1,False
2025-02-14,597160.9556486096,597434.2490808663,597160.9556486096,2,False
2025-02-16,597160.9556486096,595495.8690051475,597434.2490808663,3,False
2025-02-17,597160.9556486096,597955.1591184258,597160.9556486096,3,False
2025-02-18,597160.9556486096,595760.1686173215,597955.1591184258,3,False
2025-02-19,597160.9556486096,597091.7408786556,597160.9556486096,3,False
2025-02-20,597160.9556486096,597782.7125104826,597160.9556486096,3,False
2025-02-21,597160.9556486096,594739.1187702905,597782.7125104826,3,False
2025-02-23,597160.9556486096,600124.6678183564,597160.9556486096,3,False
2025-02-24,597160.9556486096,590233.6648447417,600124.6678183564,4,False
2025-02-25,597160.9556486096,588158.558254257,597160.9556486096,4,False
2025-02-26,597160.9556486096,583304.6156744828,597160.9556486096,4,False
2025-02-27,590656.1256486096,578428.536118624,597160.9556486096,3,False
2025-02-28,590656.1256486096,575506.319720049,590656.1256486096,4,False
2025-03-02,590656.1256486096,587465.5213709022,590656.1256486096,5,False
2025-03-03,590656.1256486096,577792.4056707355,590656.1256486096,6,False
2025-03-04,575353.6947886096,577904.5360954278,590656.1256486096,2,False
2025-03-05,575353.6947886096,582149.760393263,577904.5360954278,3,False
2025-03-06,575353.6947886096,581370.6987048199,582149.760393263,3,False
2025-03-07,575353.6947886096,576848.7623916264,581370.6987048199,3,False
2025-03-09,575353.6947886096,565494.1028353851,576848.7623916264,8,False
2025-03-10,569349.6147886097,568218.2701016435,575353.6947886096,9,False
2025-03-11,572830.8932886097,587767.4300782247,569349.6147886097,9,False
2025-03-12,575356.4469886096,581427.9399294495,587767.4300782247,9,False
2025-03-13,583254.5060286096,597585.6711629219,581427.9399294495,9,False
2025-03-14,584695.1361286095,588260.2673252695,597585.6711629219,8,False
2025-03-16,586103.9989286095,595183.6698724618,588260.2673252695,10,False
2025-03-17,582832.9668286096,582447.010917316,595183.6698724618,9,False
2025-03-18,582832.9668286096,582808.3667581182,582832.9668286096,9,False
2025-03-19,579554.3561286096,591520.8296729753,582832.9668286096,13,False
2025-03-20,589882.8467686097,601847.3790201221,591520.8296729753,11,False
2025-03-21,591214.3958686097,597814.608190479,601847.3790201221,11,False
2025-03-23,591214.3958686097,597419.265217891,597814.608190479,11,False
2025-03-24,589219.8152186096,594253.3492485873,597419.265217891,9,False
2025-03-25,589219.8152186096,595040.6639069552,594253.3492485873,9,False
2025-03-26,589219.8152186096,593444.420580436,595040.6639069552,9,False
2025-03-27,589219.8152186096,602855.2984386174,593444.420580436,12,False
2025-03-28,590659.3870186097,599951.7087409316,602855.2984386174,14,False
2025-03-30,584532.0570186097,601396.9960172961,599951.7087409316,17,False
2025-03-31,583441.9344486097,621845.6575129443,601396.9960172961,21,False
2025-04-01,611635.1705557844,611635.1705557844,611635.1705557844,0,True
2025-04-02,609400.0055857843,607939.1344516041,611635.1705557844,16,False
2025-04-03,602270.2123657841,610261.0783227733,609400.0055857843,14,False
2025-04-04,628544.048235784,654750.0828824554,610261.0783227733,7,False
2025-04-06,608038.548235784,652668.4310775638,654750.0828824554,11,False
2025-04-07,629153.7937657841,649404.7026178339,652668.4310775638,6,False
2025-04-08,649229.7371457841,682542.7092928067,649404.7026178339,8,False
2025-04-09,684109.9910857842,695509.7072956952,682542.7092928067,7,False
2025-04-10,684109.9910857842,692707.6101617829,695509.7072956952,9,False
2025-04-11,694779.3073057842,676524.3080237058,692707.6101617829,7,False
2025-04-13,694779.3073057842,673579.0354343131,694779.3073057842,9,False
2025-04-14,680002.4794157842,671299.7535756144,694779.3073057842,9,False
2025-04-15,674073.6198157843,663665.1932911038,680002.4794157842,7,False
2025-04-16,674073.6198157843,662206.5531500713,674073.6198157843,7,False
2025-04-17,674073.6198157843,659425.1528515072,674073.6198157843,7,False
2025-04-18,674073.6198157843,661168.233069024,674073.6198157843,7,False
2025-04-20,674073.6198157843,660722.0931634009,674073.6198157843,7,False
2025-04-21,657597.1798157842,662941.888558072,674073.6198157843,6,False
2025-04-22,666645.4066757843,672241.6394295763,662941.888558072,6,False
2025-04-23,666645.4066757843,672113.5898659012,672241.6394295763,7,False
2025-04-24,666645.4066757843,668862.6588283317,672113.5898659012,7,False
2025-04-25,666645.4066757843,670372.194972493,668862.6588283317,7,False
2025-04-27,666645.4066757843,675674.8879368762,670372.194972493,10,False
2025-04-28,666645.4066757843,677057.3797668137,675674.8879368762,12,False
2025-04-29,666645.4066757843,685638.8718070757,677057.3797668137,13,False
2025-04-30,666645.4066757843,698462.6177809908,685638.8718070757,20,False
2025-05-01,668307.0795757843,696537.6876694902,698462.6177809908,22,False
2025-05-02,687001.0706457841,691483.8387003839,696537.6876694902,17,False
2025-05-04,687001.0706457841,697265.9671121043,691483.8387003839,21,False
2025-05-05,690480.4657457841,700928.6148459691,697265.9671121043,20,False
2025-05-06,695052.8655457842,714573.6687506859,700928.6148459691,19,False
2025-05-07,704309.3691657842,716066.9998648202,714573.6687506859,19,False
2025-05-08,703844.9030657841,715115.2141846205,716066.9998648202,18,False
2025-05-09,724200.2349857842,724703.9829980998,715115.2141846205,16,False
2025-05-11,724200.2349857842,726701.4498630791,724703.9829980998,20,False
2025-05-12,703776.090813305,703776.090813305,703776.090813305,0,True
2025-05-13,703776.090813305,703303.7897404742,703776.090813305,1,False
2025-05-14,703776.090813305,703788.6852384609,703776.090813305,2,False
2025-05-15,705239.513213305,701312.8101449944,703788.6852384609,1,False
2025-05-16,705239.513213305,701813.2904341033,705239.513213305,1,False
2025-05-18,705239.513213305,705733.0829728125,705239.513213305,3,False
2025-05-19,708322.632413305,708920.3704252624,705733.0829728125,3,False
2025-05-20,708322.632413305,714545.0877553178,708920.3704252624,6,False
2025-05-21,708322.632413305,704180.7230992804,714545.0877553178,9,False
2025-05-22,710005.412613305,712286.3849182373,708322.632413305,11,False
2025-05-23,695123.886913305,693302.100303622,712286.3849182373,11,False
2025-05-25,696898.958113305,698724.8979037143,695123.886913305,13,False
2025-05-26,688429.828113305,704856.6641654299,698724.8979037143,15,False
2025-05-27,692387.1559133051,715544.7818567842,704856.6641654299,12,False
2025-05-28,698753.5423233052,720670.1805030131,715544.7818567842,10,False
2025-05-29,711694.4291933052,718421.5796399921,720670.1805030131,9,False
2025-05-30,714788.5877933052,712542.4669272092,718421.5796399921,8,False
2025-06-01,714788.5877933052,712277.1485510258,714788.5877933052,8,False
2025-06-02,714788.5877933052,719058.5846267582,714788.5877933052,9,False
2025-06-03,716721.6353933052,722965.5513143223,719058.5846267582,8,False
2025-06-04,716721.6353933052,718455.0303299958,722965.5513143223,8,False
2025-06-05,697905.8815333052,695517.8124126302,718455.0303299958,5,False
2025-06-06,697905.8815333052,699143.4171585249,697905.8815333052,5,False
2025-06-08,697905.8815333052,697933.2348059379,699143.4171585249,7,False
2025-06-09,701046.9387333052,711108.9460366119,697933.2348059379,7,False
2025-06-10,701046.9387333052,714173.1638470057,711108.9460366119,7,False
2025-06-11,710402.6725333052,710054.4575596947,714173.1638470057,8,False
2025-06-12,711855.5386333052,702266.0249425293,710402.6725333052,8,False
2025-06-13,715076.7475333052,718299.6030424411,711855.5386333052,8,False
2025-06-15,715076.7475333052,716395.5611965588,718299.6030424411,8,False
2025-06-16,716774.7466333052,714838.6769140752,716395.5611965588,10,False
2025-06-17,712676.7536633052,712168.4119738798,716774.7466333052,6,False
2025-06-18,712676.7536633052,713237.863846622,712676.7536633052,7,False
2025-06-19,714263.5440633052,706528.1330016989,713237.863846622,9,False
2025-06-20,714263.5440633052,720141.6014320045,714263.5440633052,11,False
2025-06-22,705807.6340633052,715552.889278121,720141.6014320045,12,False
2025-06-23,678423.2340633052,700972.2975852041,715552.889278121,13,False
2025-06-24,681643.8346633052,702112.7667599111,700972.2975852041,11,False
2025-06-25,677604.0446633052,707456.7252726777,702112.7667599111,11,False
2025-06-26,723676.6160633051,725909.3515484115,707456.7252726777,6,False
2025-06-27,726736.6641033051,724153.7128698572,725909.3515484115,3,False
2025-06-29,726736.6641033051,727749.4739618097,726736.6641033051,4,False
2025-06-30,728274.1151033051,728712.5049436581,727749.4739618097,5,False
2025-07-01,729995.2285033051,731075.3827163797,728712.5049436581,6,False
2025-07-02,735930.8421133051,730067.0755037337,731075.3827163797,6,False
2025-07-03,736762.5446133051,729454.7552770242,735930.8421133051,5,False
2025-07-04,736762.5446133051,726744.5506780568,736762.5446133051,5,False
2025-07-06,736762.5446133051,736166.1254623216,736762.5446133051,7,False
2025-07-07,743995.2229933051,741724.15184106,736762.5446133051,6,False
2025-07-08,743995.2229933051,746146.3201082301,743995.2229933051,6,False
2025-07-09,736868.562993305,745290.1301341112,746146.3201082301,5,False
2025-07-10,749469.745753305,756598.7201692418,745290.1301341112,5,False
2025-07-11,749469.745753305,757047.2104343267,756598.7201692418,5,False
2025-07-13,749469.745753305,756310.4440232326,757047.2104343267,6,False
2025-07-14,759357.682793305,765009.668851796,756310.4440232326,8,False
2025-07-15,772371.748533305,772612.5533100128,765009.668851796,8,False
2025-07-16,780536.876073305,776845.3885755378,772612.5533100128,6,False
2025-07-17,784212.948373305,776037.3676949764,780536.876073305,5,False
2025-07-18,784212.948373305,775932.8014854502,784212.948373305,5,False
2025-07-20,784212.948373305,775679.8461507211,784212.948373305,6,False
2025-07-21,784212.948373305,792554.7543935034,784212.948373305,8,False
2025-07-22,786107.740873305,806812.1952328089,792554.7543935034,8,False
2025-07-23,788025.181373305,809671.4801100863,806812.1952328089,7,False
2025-07-24,788025.181373305,804656.2164554883,809671.4801100863,8,False
2025-07-25,789682.774573305,791920.3756574268,804656.2164554883,7,False
2025-07-27,802291.883193305,848259.0771671198,791920.3756574268,16,False
2025-07-28,850181.009563305,834148.0350248561,848259.0771671198,8,False
2025-07-29,845700.041363305,843945.3095506035,850181.009563305,13,False
2025-07-30,808448.4738420765,808448.4738420765,808448.4738420765,0,True
2025-07-31,800010.1038420765,795476.4273089896,808448.4738420765,10,False
2025-08-01,805417.5679520766,818677.2971877211,800010.1038420765,7,False
2025-08-03,805417.5679520766,819825.1317101972,818677.2971877211,11,False
2025-08-04,789011.9679520766,814567.2893637986,819825.1317101972,11,False
2025-08-05,789011.9679520766,797041.9658550984,814567.2893637986,15,False
2025-08-06,801135.5911520766,837332.3299640286,797041.9658550984,19,False
2025-08-07,808108.7227520767,826040.9490707595,837332.3299640286,16,False
2025-08-08,799351.5327520767,836058.0201118438,826040.9490707595,15,False
2025-08-10,823033.7645320767,848450.1104267208,836058.0201118438,16,False
2025-08-11,824560.5189320766,841995.4837537686,848450.1104267208,17,False
2025-08-12,832125.7865320767,851968.2681209639,841995.4837537686,17,False
2025-08-13,834106.9712320766,865016.0688729212,851968.2681209639,18,False
2025-08-14,871034.1200420767,866999.044492025,865016.0688729212,16,False
2025-08-15,871034.1200420767,872417.6677507538,871034.1200420767,17,False
2025-08-17,871034.1200420767,877510.2139266828,872417.6677507538,18,False
2025-08-18,865279.0333420767,867398.8618988628,877510.2139266828,15,False
2025-08-19,857253.3433420768,856816.3188545132,867398.8618988628,17,False
2025-08-20,841817.3794220766,865789.8549103109,857253.3433420768,13,False
2025-08-21,845341.4867820765,860923.0599078375,865789.8549103109,15,False
2025-08-22,854244.6387820765,896433.6613693135,860923.0599078375,15,False
2025-08-24,854244.6387820765,901020.3743706205,896433.6613693135,19,False
2025-08-25,863356.3457720765,879873.1962762441,901020.3743706205,13,False
2025-08-26,864883.4389720765,898779.2637150981,879873.1962762441,14,False
2025-08-27,867010.2603720765,885280.5581280678,898779.2637150981,14,False
2025-08-28,867010.2603720765,885137.0515893834,885280.5581280678,14,False
2025-08-29,867010.2603720765,884595.2266099927,885137.0515893834,14,False
2025-08-31,867010.2603720765,885360.2142410207,884595.2266099927,15,False
2025-09-01,880845.8705420764,910185.316520791,885360.2142410207,16,False
2025-09-02,930097.7675020766,921902.7705340772,910185.316520791,10,False
2025-09-03,932332.5933020766,928027.2250705297,930097.7675020766,12,False
2025-09-04,932332.5933020766,958414.0060709737,932332.5933020766,17,False
2025-09-05,949792.5944820766,973209.1572848759,958414.0060709737,13,False
2025-09-07,952070.0874820766,975300.8029318757,973209.1572848759,13,False
2025-09-08,929626.8374820766,952919.1896744171,975300.8029318757,11,False
2025-09-09,929626.8374820766,946224.2884286584,952919.1896744171,12,False
2025-09-10,944558.1109020766,944587.9675736182,946224.2884286584,13,False
2025-09-11,954577.0512920767,942161.9582466746,944587.9675736182,11,False
2025-09-12,965424.9066320767,958123.2325025852,954577.0512920767,10,False
2025-09-14,965424.9066320767,955416.228793159,965424.9066320767,10,False
2025-09-15,967518.2971320767,954708.2808408472,965424.9066320767,9,False
2025-09-16,958776.3771320767,979933.5992394033,967518.2971320767,9,False
2025-09-17,958776.3771320767,988496.8646078013,979933.5992394033,13,False
2025-09-18,962642.2144320767,1024558.7627853496,988496.8646078013,16,False
2025-09-19,968603.3227320767,1022565.196138728,1024558.7627853496,13,False
2025-09-21,968603.3227320767,1023755.9815483403,1022565.196138728,14,False
2025-09-22,969931.9213320768,1026504.2824683198,1023755.9815483403,13,False
2025-09-23,982392.6774320768,1037775.8651582857,1026504.2824683198,13,False
2025-09-24,1001694.1716320767,1043987.4518367174,1037775.8651582857,10,False
2025-09-25,1013235.3693720767,1035749.0888454143,1043987.4518367174,9,False
2025-09-26,1013235.3693720767,1037364.8143957554,1035749.0888454143,9,False
2025-09-28,1013235.3693720767,1041609.718667282,1037364.8143957554,9,False
2025-09-29,1013235.3693720767,1077407.3098488564,1041609.718667282,14,False
2025-09-30,1023406.2763720768,1062035.8053295366,1077407.3098488564,15,False
2025-10-01,1011431.9328220768,1039686.72726032,1062035.8053295366,10,False
2025-10-02,1020100.8183220768,1026673.9530800625,1039686.72726032,11,False
2025-10-03,1020100.8183220768,1031214.9804635838,1026673.9530800625,13,False
2025-10-05,1043071.4498020769,1054806.1763303434,1031214.9804635838,14,False
2025-10-06,1046852.176742077,1049753.2779831998,1054806.1763303434,11,False
2025-10-07,1035564.346742077,1033034.8036103362,1049753.2779831998,11,False
2025-10-08,1033147.7322220771,1059365.5219494207,1035564.346742077,10,False
2025-10-09,1035295.362322077,1065307.0805762287,1059365.5219494207,20,False
2025-10-10,1080505.6783020764,1120453.0651154004,1065307.0805762287,9,False
2025-10-12,1069227.9883020765,1084826.9490056157,1120453.0651154004,9,False
2025-10-13,1071489.1549020766,1069978.6624656757,1084826.9490056157,11,False
2025-10-14,1076085.0220020765,1078992.7726918156,1071489.1549020766,11,False
2025-10-15,1083748.9892720764,1121513.5066296207,1078992.7726918156,15,False
2025-10-16,1086064.8239720764,1114985.6691136663,1121513.5066296207,14,False
2025-10-17,1123378.6782120764,1142522.3092117638,1114985.6691136663,13,False
2025-10-19,1130195.3458720765,1140204.0079678562,1142522.3092117638,16,False
2025-10-20,1137786.2822320764,1188697.5269127686,1140204.0079678562,21,False
2025-10-21,1166766.0689320765,1205407.330238681,1188697.5269127686,22,False
2025-10-22,1174972.7611320764,1186385.9794394246,1205407.330238681,21,False
2025-10-23,1177436.5813320763,1180486.8424549531,1186385.9794394246,20,False
2025-10-24,1177436.5813320763,1188565.878574469,1180486.8424549531,20,False
2025-10-26,1150525.2013320762,1195155.5846828937,1188565.878574469,21,False
2025-10-27,1163355.7040120761,1203887.804600982,1195155.5846828937,19,False
2025-10-28,1138576.5239120761,1188117.0993691625,1203887.804600982,21,False
2025-10-29,1180151.3112738666,1180151.3112738666,1180151.3112738666,0,True
2025-10-30,1168467.3312738666,1168467.3312738666,1180151.3112738666,0,False
2025-10-31,1168467.3312738666,1168467.3312738666,1168467.3312738666,0,False
2025-11-02,1168467.3312738666,1168281.496510816,1168467.3312738666,1,False
2025-11-03,1156898.2412738665,1149417.6475746494,1168467.3312738666,1,False
2025-11-04,1147735.5401738666,1145154.4651167865,1156898.2412738665,1,False
2025-11-05,1147735.5401738666,1149266.4184662837,1147735.5401738666,1,False
2025-11-06,1147735.5401738666,1142536.004257437,1149266.4184662837,1,False
2025-11-07,1136282.0301738665,1136282.0301738665,1147735.5401738666,0,False
2025-11-09,1136282.0301738665,1136282.0301738665,1136282.0301738665,0,False
2025-11-10,1136282.0301738665,1148336.9444806506,1136282.0301738665,4,False
2025-11-11,1138644.5679738666,1149506.9803908775,1148336.9444806506,4,False
2025-11-12,1138644.5679738666,1140888.8482319128,1149506.9803908775,4,False
2025-11-13,1143369.2298738665,1131442.211853299,1140888.8482319128,3,False
2025-11-14,1120870.3698738664,1127186.649305392,1143369.2298738665,1,False
2025-11-16,1120870.3698738664,1128589.633230892,1127186.649305392,1,False
2025-11-17,1120870.3698738664,1122852.2210660332,1128589.633230892,2,False
2025-11-18,1109773.0898738664,1122486.0199101984,1122852.2210660332,2,False
2025-11-19,1125805.0997938665,1131344.349629617,1122486.0199101984,1,False
2025-11-20,1125805.0997938665,1129196.9775167687,1131344.349629617,1,False
2025-11-21,1128126.6574938665,1128126.6574938665,1129196.9775167687,0,False
2025-11-23,1128126.6574938665,1128126.6574938665,1128126.6574938665,0,False
2025-11-24,1128126.6574938665,1128126.6574938665,1128126.6574938665,0,False
2025-11-25,1128126.6574938665,1128126.6574938665,1128126.6574938665,0,False
2025-11-26,1128126.6574938665,1134799.1599162938,1128126.6574938665,1,False
2025-11-27,1128126.6574938665,1136382.0979675688,1134799.1599162938,1,False
2025-11-28,1128126.6574938665,1133384.2953231975,1136382.0979675688,1,False
2025-11-30,1128126.6574938665,1132675.087024241,1133384.2953231975,1,False
2025-12-01,1142089.2243438666,1142089.2243438666,1132675.087024241,0,False
2025-12-02,1142089.2243438666,1142089.2243438666,1142089.2243438666,0,False
2025-12-03,1142089.2243438666,1142089.2243438666,1142089.2243438666,0,False
2025-12-04,1142089.2243438666,1142089.2243438666,1142089.2243438666,0,False
2025-12-05,1142089.2243438666,1142089.2243438666,1142089.2243438666,0,False
2025-12-07,1142089.2243438666,1148279.306978648,1142089.2243438666,1,False
2025-12-08,1142089.2243438666,1148451.4889248337,1148279.306978648,1,False
2025-12-09,1142089.2243438666,1151424.9364213631,1148451.4889248337,1,False
2025-12-10,1160461.6368038666,1160461.6368038666,1151424.9364213631,0,False
2025-12-11,1160461.6368038666,1160461.6368038666,1160461.6368038666,0,False
2025-12-12,1160461.6368038666,1160461.6368038666,1160461.6368038666,0,False
2025-12-14,1160461.6368038666,1160461.6368038666,1160461.6368038666,0,False
2025-12-15,1160461.6368038666,1160461.6368038666,1160461.6368038666,0,False
2025-12-16,1160461.6368038666,1160461.6368038666,1160461.6368038666,0,False
2025-12-17,1160461.6368038666,1160461.6368038666,1160461.6368038666,0,False
2025-12-18,1160461.6368038666,1160461.6368038666,1160461.6368038666,0,False
2025-12-19,1160461.6368038666,1160461.6368038666,1160461.6368038666,0,False
2025-12-21,1160461.6368038666,1160461.6368038666,1160461.6368038666,0,False
2025-12-22,1160461.6368038666,1160461.6368038666,1160461.6368038666,0,False
2025-12-23,1160461.6368038666,1160461.6368038666,1160461.6368038666,0,False
2025-12-24,1160461.6368038666,1160461.6368038666,1160461.6368038666,0,False
2025-12-25,1160461.6368038666,1160461.6368038666,1160461.6368038666,0,False
2025-12-26,1160461.6368038666,1160461.6368038666,1160461.6368038666,0,False
2025-12-28,1160461.6368038666,1160461.6368038666,1160461.6368038666,0,False
2025-12-29,1160461.6368038666,1160461.6368038666,1160461.6368038666,0,False
2025-12-30,1160461.6368038666,1160461.6368038666,1160461.6368038666,0,
